,Score,Druggability Score,Number of Alpha Spheres,Total SASA,Polar SASA,Apolar SASA,Volume,Mean local hydrophobic density,Mean alpha sphere radius :,Mean alp. sph. solvent access,Apolar alpha sphere proportion,Hydrophobicity score:,Volume score: ,Polarity score:,Charge score :,Proportion of polar atoms: ,Alpha sphere density,Cent. of mass - Alpha Sphere max dist: ,Flexibility,pocket_number,protein
13,0.077,0.000,16,5.516,4.308,1.208,62.145,4.000,3.605,0.452,0.312,35.625, 4.375, 4, 1,38.462,0.769,1.960,0.001,14,papin1
14,0.065,0.001,15,19.507,8.638,10.869,65.059,10.000,3.490,0.354,0.733,42.286, 5.000, 4, 1,33.333,1.309,2.615,0.742,15,papin1
15,0.059,0.198,67,173.997,74.418,99.580,638.478,40.837,3.922,0.455,0.642,29.312, 3.500, 7, -3,38.462,4.917,14.519,0.004,16,papin1
16,0.058,0.002,24,100.449,38.860,61.589,400.588,9.846,4.041,0.705,0.542,16.714, 3.857, 3, 0,39.130,4.270,10.037,0.000,17,papin1
17,0.057,0.002,31,63.987,23.661,40.327,182.694,10.000,3.718,0.461,0.355,45.091, 4.000, 4, -1,40.909,2.336,4.977,0.566,18,papin1
18,0.055,0.003,18,75.401,16.227,59.174,295.631,14.000,3.890,0.722,0.833,15.000, 5.200, 3, 1,33.333,3.503,7.035,0.594,19,papin1
19,0.054,0.009,38,127.317,58.324,68.993,425.697,20.074,3.937,0.537,0.711,22.154, 4.385, 8, 0,30.000,4.562,9.767,0.656,20,papin1
20,0.051,0.000,21,62.269,42.947,19.322,218.589,2.000,3.868,0.559,0.143,-21.500, 3.500, 6, -1,56.250,2.700,5.202,0.000,21,papin1
21,0.044,0.000,19,24.728,15.067,9.661,89.448,1.000,3.744,0.456,0.105,26.429, 4.000, 3, 0,46.667,1.102,2.972,0.001,22,papin1
22,0.035,0.001,18,45.034,26.919,18.114,127.948,11.000,3.647,0.387,0.667,31.250, 5.125, 4, 0,26.667,1.954,4.421,0.000,23,papin1
23,0.035,0.001,17,47.080,9.643,37.436,122.818,9.000,3.619,0.399,0.588,14.500, 4.100, 5, 0,35.294,2.100,4.927,0.871,24,papin1
24,0.033,0.004,29,99.149,30.156,68.993,362.850,17.000,3.944,0.482,0.621,36.833, 4.250, 6, -3,43.478,3.704,8.585,0.697,25,papin1
25,0.028,0.000,15,59.002,20.358,38.644,222.415,1.000,3.921,0.579,0.133,34.778, 4.222, 6, -1,40.000,2.640,5.219,0.764,26,papin1
26,0.026,0.000,18,70.139,53.232,16.907,215.797,2.000,3.825,0.609,0.167,-13.000, 4.750, 4, 2,47.059,2.947,6.936,0.686,27,papin1
27,0.023,0.012,29,107.360,39.732,67.627,311.035,17.000,3.824,0.520,0.621,40.700, 3.800, 3, 0,29.630,3.961,8.629,0.689,28,papin1
28,0.023,0.000,29,86.419,55.021,31.398,252.456,3.000,3.768,0.442,0.138,9.833, 3.750, 7, 1,50.000,3.061,6.531,0.553,29,papin1
29,0.020,0.001,19,33.115,15.000,18.114,169.370,15.000,3.961,0.595,0.842,52.000, 5.500, 3, 0,33.333,1.213,3.054,0.718,30,papin1
30,0.019,0.013,55,161.748,50.646,111.102,442.494,10.000,3.814,0.417,0.218,0.400, 4.000, 11, -9,47.368,4.844,11.770,0.762,31,papin1
31,0.013,0.001,15,76.060,21.717,54.343,206.281,10.000,3.930,0.685,0.733,1.750, 4.500, 4, 1,35.714,3.241,6.457,0.626,32,papin1
32,0.012,0.185,33,148.066,15.089,132.977,394.555,22.857,3.727,0.478,0.848,52.909, 4.455, 3, -1,17.857,5.373,14.428,0.595,33,papin1
33,0.008,0.006,25,100.356,19.286,81.069,306.193,18.286,3.895,0.526,0.840,13.500, 4.125, 6, -1,27.273,3.681,8.203,0.612,34,papin1
34,0.005,0.000,18,63.885,39.733,24.153,180.314,3.000,3.786,0.693,0.222,-31.800, 4.000, 4, -1,53.333,2.440,5.496,0.710,35,papin1
35,0.005,0.003,15,61.633,2.143,59.490,268.418,14.000,4.295,0.669,1.000,77.750, 5.750, 1, 0,6.667,2.516,4.688,0.434,36,papin1
36,0.001,0.001,37,148.278,95.063,53.215,397.320,9.867,3.847,0.478,0.405,14.300, 5.000, 7, 1,44.444,5.032,11.502,0.006,37,papin1
37,0.001,0.005,64,200.882,123.594,77.288,748.429,25.133,3.994,0.623,0.469,8.167, 3.167, 9, -1,51.064,5.346,11.700,0.006,38,papin1
38,0.001,0.002,17,88.328,27.946,60.381,305.684,14.000,3.827,0.650,0.882,8.167, 3.500, 3, -1,31.579,3.504,7.973,0.011,39,papin1
39,0.001,0.000,34,119.290,69.778,49.513,418.238,0.000,3.856,0.439,0.029,16.786, 4.071, 9, -1,55.556,3.860,8.445,0.616,40,papin1
40,0.000,0.000,16,73.767,29.084,44.682,235.070,5.000,3.790,0.509,0.375,18.500, 3.500, 5, -2,41.667,2.907,5.800,0.623,41,papin1
41,-0.003,0.001,20,88.850,23.638,65.212,297.920,10.000,3.950,0.476,0.550,16.833, 4.667, 5, 2,41.176,3.347,5.934,0.721,42,papin1
42,-0.005,0.003,21,64.808,12.880,51.928,135.125,11.000,3.588,0.498,0.571,-9.000, 3.571, 5, -2,35.000,2.251,5.993,0.689,43,papin1
43,-0.010,0.002,18,53.795,7.589,46.207,116.059,14.000,3.682,0.390,0.833,66.667, 5.333, 3, 1,26.667,1.862,3.653,0.610,44,papin1
44,-0.013,0.001,15,94.267,31.471,62.797,242.613,6.000,3.740,0.615,0.467,-16.500, 3.500, 5, 1,44.444,3.754,8.942,0.714,45,papin1
45,-0.014,0.000,16,94.699,53.639,41.059,311.816,1.000,3.933,0.603,0.125,15.444, 4.111, 5, 0,47.059,3.676,9.504,0.618,46,papin1
46,-0.015,0.000,23,64.633,45.311,19.322,149.191,5.000,3.578,0.427,0.261,-11.833, 4.167, 4, 0,44.444,2.008,5.461,0.043,47,papin1
47,-0.015,0.000,16,89.394,53.165,36.229,241.422,0.000,3.766,0.547,0.062,14.800, 4.800, 9, 2,57.895,3.421,7.872,0.675,48,papin1
48,-0.015,0.001,20,85.670,38.573,47.098,244.758,10.000,3.929,0.770,0.550,23.250, 4.750, 5, -1,42.857,3.059,7.242,0.464,49,papin1
49,-0.016,0.000,18,48.796,24.644,24.153,171.067,0.000,3.859,0.600,0.000,37.000, 3.000, 2, 0,46.667,1.554,4.020,0.011,50,papin1
50,-0.017,0.000,18,102.147,52.634,49.513,311.078,0.000,3.978,0.633,0.056,23.800, 4.200, 6, 0,47.368,3.864,8.513,0.000,51,papin1
51,-0.021,0.012,43,146.104,57.947,88.157,576.676,17.100,4.057,0.621,0.465,18.818, 4.000, 7, 0,40.625,4.287,15.183,0.546,52,papin1
52,-0.024,0.005,32,91.351,24.931,66.420,236.258,15.000,3.933,0.526,0.500,11.200, 3.400, 5, -2,38.462,2.600,7.382,0.754,53,papin1
53,-0.024,0.938,80,244.201,41.003,203.198,760.977,55.500,3.850,0.459,0.950,39.556, 4.444, 8, 0,20.755,5.574,17.232,0.639,54,papin1
54,-0.025,0.000,17,81.908,51.718,30.191,324.535,3.000,4.107,0.706,0.235,6.000, 3.800, 4, 0,50.000,2.904,6.617,0.011,55,papin1
55,-0.025,0.002,31,89.948,34.397,55.551,215.359,20.000,3.782,0.444,0.677,15.167, 4.000, 3, 0,40.000,2.609,5.479,0.590,56,papin1
56,-0.026,0.001,26,75.711,41.898,33.814,267.942,10.000,4.111,0.632,0.423,9.167, 3.667, 5, 1,55.556,2.213,7.052,0.011,57,papin1
57,-0.028,0.015,32,121.168,32.299,88.869,294.820,18.600,3.836,0.449,0.625,46.600, 4.300, 4, 0,26.087,3.854,8.947,0.637,58,papin1
58,-0.029,0.001,23,91.270,33.304,57.966,306.272,5.000,3.928,0.508,0.261,14.375, 3.250, 5, 0,38.889,3.024,6.491,0.005,59,papin1
59,-0.032,0.000,23,77.895,45.289,32.606,258.819,4.000,4.010,0.591,0.217,-2.429, 3.143, 4, 0,44.444,2.394,5.398,0.007,60,papin1
60,-0.033,0.000,15,65.954,33.348,32.606,213.681,0.000,3.907,0.427,0.067,15.333, 4.000, 4, 1,50.000,2.270,5.741,0.665,61,papin1
61,-0.033,0.000,17,73.167,26.069,47.097,274.443,5.000,4.092,0.749,0.353,17.143, 3.714, 5, 1,50.000,2.482,5.679,0.634,62,papin1
62,-0.034,0.007,46,137.996,38.971,99.026,393.456,13.000,3.911,0.542,0.304,20.600, 3.800, 6, 3,44.828,3.803,8.834,0.585,63,papin1
63,-0.034,0.002,31,125.953,46.250,79.703,428.113,7.000,4.086,0.627,0.258,34.818, 3.909, 5, -2,42.308,3.978,9.123,0.690,64,papin1
64,-0.036,0.000,17,65.225,39.865,25.360,174.078,1.000,3.901,0.575,0.118,6.889, 3.889, 8, -3,66.667,2.110,4.867,0.668,65,papin1
65,-0.037,0.158,39,147.291,20.490,126.801,409.504,29.273,3.699,0.430,0.846,12.600, 4.100, 7, -5,29.630,4.409,13.342,0.672,66,papin1
66,-0.038,0.007,19,90.502,4.286,86.217,270.387,16.000,4.106,0.564,0.895,72.857, 4.857, 2, 0,18.750,3.115,6.808,0.664,67,papin1
67,-0.038,0.000,20,91.261,46.183,45.078,235.537,1.000,3.871,0.471,0.100,44.222, 4.111, 4, 0,41.176,3.062,7.629,0.000,68,papin1
68,-0.039,0.003,26,93.751,22.501,71.250,238.454,13.000,3.846,0.433,0.538,12.583, 3.750, 8, -5,37.500,2.868,7.175,0.808,69,papin1
69,-0.040,0.000,20,94.529,47.432,47.098,390.659,2.000,4.368,0.539,0.150,-2.700, 3.600, 9, -3,56.522,3.180,6.708,0.836,70,papin1
70,-0.045,0.020,32,102.016,15.067,86.949,285.020,28.000,3.880,0.536,0.906,53.667, 4.444, 3, 0,25.000,2.883,6.700,0.597,71,papin1
71,-0.046,0.007,19,112.610,10.715,101.896,411.712,18.000,4.199,0.630,1.000,38.889, 3.333, 3, 0,14.286,3.915,7.100,0.395,72,papin1
72,-0.047,0.001,25,108.970,49.796,59.174,272.582,8.000,3.821,0.613,0.360,-2.250, 3.750, 7, 1,45.455,3.458,7.548,0.000,73,papin1
73,-0.047,0.001,19,52.864,13.012,39.852,168.353,15.000,3.923,0.660,0.842,-0.333, 4.500, 4, 1,28.571,1.361,3.255,0.696,74,papin1
74,-0.048,0.000,19,89.989,35.646,54.343,286.456,6.000,3.899,0.692,0.368,16.800, 4.400, 4, -1,42.105,2.953,5.924,0.343,75,papin1
75,-0.052,0.000,15,92.393,42.880,49.513,245.648,2.000,4.032,0.616,0.200,-0.571, 3.714, 6, -3,50.000,3.231,7.496,0.603,76,papin1
76,-0.057,0.001,15,85.568,43.301,42.267,251.836,7.000,3.806,0.481,0.533,13.833, 5.500, 6, 0,40.000,2.867,8.206,0.687,77,papin1
77,-0.062,0.000,28,92.509,63.526,28.983,324.792,8.000,4.074,0.629,0.321,-13.750, 3.250, 6, 1,57.895,2.435,6.014,0.532,78,papin1
78,-0.071,0.002,43,122.347,70.419,51.928,358.566,22.000,4.009,0.480,0.535,13.700, 3.500, 7, -1,45.833,2.918,9.142,0.718,79,papin1
79,-0.074,0.002,27,110.588,23.638,86.949,338.109,4.500,4.044,0.552,0.296,45.667, 3.556, 4, 0,33.333,3.218,9.345,0.614,80,papin1
80,-0.075,0.000,22,88.975,74.484,14.492,216.191,1.000,3.978,0.560,0.091,-12.500, 3.875, 8, 2,61.111,2.450,6.482,0.005,81,papin1
81,-0.075,0.002,18,101.613,38.816,62.797,253.995,6.000,3.843,0.435,0.389,13.714, 4.571, 3, 1,33.333,3.224,7.743,0.764,82,papin1
82,-0.079,0.012,24,79.941,0.000,79.941,200.006,23.000,3.998,0.476,1.000,81.714, 4.714, 0, 0,10.000,1.956,5.592,0.696,83,papin1
83,-0.079,0.004,32,137.127,36.894,100.233,332.231,10.154,3.815,0.432,0.406,-22.700, 4.000, 9, -6,40.000,3.934,9.676,0.742,84,papin1
84,-0.087,0.000,31,158.664,118.812,39.852,427.933,0.000,3.936,0.571,0.032,-2.556, 4.111, 8, 2,58.333,4.796,11.778,0.000,85,papin1
85,-0.087,0.005,19,91.273,10.936,80.337,186.636,14.000,3.623,0.500,0.789,24.750, 4.000, 2, 2,22.222,2.622,6.596,0.805,86,papin1
86,-0.088,0.000,15,85.774,41.092,44.682,273.575,5.000,3.896,0.696,0.400,8.600, 4.200, 4, 1,29.412,2.523,6.020,0.000,87,papin1
87,-0.089,0.002,23,83.936,33.215,50.720,293.260,17.000,3.876,0.681,0.783,18.600, 4.200, 4, -1,27.778,2.051,6.099,0.545,88,papin1
88,-0.092,0.001,38,150.205,83.786,66.420,472.885,9.000,3.912,0.442,0.263,28.909, 4.455, 7, 2,42.308,3.993,10.983,0.004,89,papin1
89,-0.097,0.002,19,89.329,19.286,70.042,173.286,10.000,3.589,0.417,0.579,53.125, 4.625, 4, 0,37.500,2.423,6.373,0.697,90,papin1
90,-0.102,0.000,18,110.606,58.678,51.928,279.552,2.000,3.841,0.526,0.167,18.625, 5.625, 6, 3,40.000,3.289,6.896,0.623,91,papin1
91,-0.104,0.001,15,73.781,20.645,53.136,203.356,11.000,4.225,0.624,0.800,19.833, 3.833, 5, 1,28.571,1.870,5.020,0.621,92,papin1
92,-0.107,0.000,16,80.126,36.651,43.475,242.104,9.000,4.194,0.654,0.625,-2.750, 3.750, 3, -1,46.154,2.051,5.410,0.607,93,papin1
93,-0.108,0.008,33,146.027,50.624,95.403,493.581,21.652,4.077,0.451,0.697,11.200, 4.000, 6, 2,29.167,3.976,9.353,0.773,94,papin1
94,-0.111,0.010,63,232.014,83.476,148.538,768.528,14.182,4.024,0.492,0.349,24.500, 4.200, 14, 2,38.298,5.537,14.079,0.671,95,papin1
95,-0.117,0.000,18,111.948,61.228,50.720,297.032,5.000,3.888,0.600,0.333,14.667, 3.500, 4, 1,43.750,3.211,8.221,0.618,96,papin1
96,-0.120,0.000,18,82.243,39.976,42.267,239.256,10.000,4.053,0.437,0.611,19.750, 4.250, 4, 0,35.714,1.899,5.842,0.748,97,papin1
97,-0.139,0.000,21,93.113,61.715,31.398,252.010,0.000,4.145,0.571,0.048,-10.400, 3.400, 4, 0,50.000,1.984,4.250,0.005,98,papin1
98,-0.143,0.001,15,81.698,44.262,37.436,169.568,13.000,3.886,0.638,0.933,-1.200, 4.400, 4, 1,30.769,1.767,4.575,0.011,99,papin1
99,-0.144,0.001,47,205.311,109.908,95.403,704.317,10.000,4.083,0.589,0.234,11.250, 4.250, 7, 1,42.857,5.063,14.502,0.001,100,papin1
100,-0.145,0.000,20,122.575,57.363,65.212,381.396,8.000,4.213,0.457,0.450,-5.400, 5.200, 4, 2,38.889,3.245,8.220,0.747,101,papin1
101,-0.148,0.001,26,154.462,60.267,94.195,500.107,8.000,4.023,0.688,0.346,14.000, 3.667, 8, 0,46.154,4.219,8.574,0.609,102,papin1
102,-0.149,0.000,16,120.049,57.252,62.797,325.129,7.000,4.002,0.704,0.500,-3.571, 4.286, 4, -2,45.000,3.282,7.072,0.670,103,papin1
103,-0.152,0.034,59,206.967,63.437,143.529,530.131,19.130,4.005,0.452,0.390,20.278, 3.278, 11, -2,34.211,4.393,12.752,0.530,104,papin1
104,-0.153,0.000,22,134.303,73.921,60.381,431.694,1.000,4.034,0.581,0.091,5.333, 3.250, 7, 1,47.826,3.520,8.114,0.557,105,papin1
105,-0.163,0.000,23,132.824,101.425,31.398,422.166,1.000,4.236,0.480,0.087,-10.625, 3.875, 8, 2,61.111,3.287,6.806,0.005,106,papin1
106,-0.169,0.001,20,126.289,45.377,80.911,311.598,7.000,3.992,0.657,0.400,26.000, 4.833, 5, -1,47.368,3.179,7.489,0.492,107,papin1
107,-0.169,0.128,99,295.287,105.689,189.598,817.381,27.095,3.959,0.472,0.424,36.045, 4.182, 11, 3,37.500,5.575,17.431,0.540,108,papin1
108,-0.169,0.007,22,161.121,52.138,108.983,462.112,13.765,4.182,0.574,0.773,34.800, 6.000, 3, 2,26.316,4.566,11.780,0.010,109,papin1
109,-0.176,0.001,15,107.669,29.173,78.496,251.004,11.000,4.099,0.417,0.800,60.333, 4.667, 2, 1,28.571,2.577,6.995,0.708,110,papin1
110,-0.177,0.023,79,264.659,100.916,163.742,755.828,25.875,4.003,0.529,0.405,16.000, 3.882, 8, 0,36.170,5.504,14.452,0.523,111,papin1
111,-0.201,0.001,32,175.000,68.728,106.271,399.225,10.833,3.904,0.430,0.375,16.250, 4.083, 7, -1,33.333,4.203,8.538,0.615,112,papin1
112,-0.266,0.176,95,351.884,113.189,238.694,1013.357,21.860,4.021,0.502,0.453,15.889, 3.778, 9, -2,40.000,7.348,21.492,0.644,113,papin1
0,0.256,0.006,49,69.691,32.254,37.436,239.723,6.000,3.692,0.436,0.143,-3.941, 2.824, 12, -1,50.000,3.497,7.176,0.614,1,Nucleoprotein
1,0.214,0.019,60,231.401,114.261,117.140,931.884,8.625,4.072,0.600,0.267,20.833, 4.389, 10, 0,46.939,8.780,23.104,0.611,2,Nucleoprotein
2,0.197,0.023,43,107.869,51.111,56.759,399.004,9.667,3.847,0.507,0.279,10.048, 4.000, 12, 3,51.429,4.660,10.495,0.788,3,Nucleoprotein
3,0.183,0.038,47,120.014,72.916,47.098,370.883,9.667,3.743,0.424,0.255,8.182, 4.000, 13, 2,52.941,4.808,10.524,0.788,4,Nucleoprotein
4,0.176,0.008,60,241.078,142.052,99.025,933.523,8.625,4.073,0.600,0.267,20.833, 4.389, 10, 0,46.939,8.779,23.106,0.611,5,Nucleoprotein
5,0.176,0.072,53,109.182,34.309,74.873,404.967,13.250,3.913,0.496,0.302,4.333, 2.667, 9, 0,41.176,3.961,9.038,0.812,6,Nucleoprotein
6,0.148,0.061,53,115.537,32.210,83.326,410.469,13.250,3.915,0.497,0.302,4.333, 2.667, 9, 0,41.176,3.949,9.032,0.812,7,Nucleoprotein
7,0.074,0.002,22,87.308,35.380,51.928,312.680,3.200,3.809,0.490,0.227,4.250, 3.167, 6, 0,47.619,3.794,9.210,0.530,8,Nucleoprotein
8,0.074,0.001,16,81.951,30.023,51.928,328.553,3.000,4.037,0.628,0.250,12.300, 3.300, 3, -1,52.941,3.967,9.923,0.603,9,Nucleoprotein
9,0.054,0.002,22,91.454,31.072,60.381,300.167,3.200,3.807,0.491,0.227,4.250, 3.167, 6, 0,47.619,3.769,9.192,0.530,10,Nucleoprotein
10,0.046,0.013,23,67.931,28.079,39.852,271.024,12.000,4.132,0.587,0.565,19.333, 4.500, 4, 1,38.889,2.677,7.263,0.634,11,Nucleoprotein
11,0.045,0.000,17,55.258,23.860,31.398,167.876,4.000,3.715,0.468,0.294,9.167, 3.833, 4, 0,50.000,2.437,5.394,0.492,12,Nucleoprotein
12,0.041,0.104,30,137.116,44.129,92.987,445.451,12.875,4.032,0.538,0.533,20.000, 3.800, 7, 0,34.615,5.141,12.722,0.689,13,Nucleoprotein
13,0.041,0.002,15,89.198,40.892,48.305,368.020,4.857,4.224,0.725,0.467,24.875, 4.750, 5, 1,43.750,3.983,9.611,0.604,14,Nucleoprotein
14,0.033,0.001,15,70.210,29.151,41.059,256.825,5.000,3.843,0.732,0.400,-1.857, 3.714, 4, 0,50.000,3.064,6.989,0.735,15,Nucleoprotein
15,0.027,0.001,15,71.598,28.123,43.475,268.433,5.000,3.843,0.733,0.400,-1.857, 3.714, 4, 0,50.000,3.065,6.993,0.735,16,Nucleoprotein
16,0.025,0.047,35,126.573,61.361,65.212,474.337,15.333,3.948,0.596,0.514,16.800, 4.900, 6, 3,43.333,4.156,12.623,0.618,17,Nucleoprotein
17,0.019,0.032,35,126.003,77.698,48.305,460.996,15.333,3.962,0.597,0.514,16.800, 4.900, 6, 3,43.333,4.055,12.622,0.618,18,Nucleoprotein
18,0.018,0.010,23,72.647,18.303,54.343,214.949,11.000,3.842,0.526,0.522,7.111, 4.333, 8, 1,42.105,2.554,5.273,0.786,19,Nucleoprotein
19,0.007,0.001,20,51.249,27.096,24.153,125.114,2.000,3.712,0.458,0.150,-4.900, 3.800, 8, 1,47.059,1.664,3.685,0.863,20,Nucleoprotein
20,0.003,0.000,23,92.891,50.624,42.267,297.691,2.000,4.092,0.543,0.130,7.667, 4.222, 7, 1,50.000,3.266,6.645,0.668,21,Nucleoprotein
21,0.002,0.000,21,77.692,46.294,31.398,329.339,1.000,4.047,0.673,0.095,-12.615, 2.692, 9, -2,66.667,2.692,7.273,0.715,22,Nucleoprotein
22,-0.009,0.634,95,274.393,108.948,165.445,821.947,22.129,4.031,0.467,0.326,21.240, 3.520, 12, 3,45.283,5.764,14.872,0.719,23,Nucleoprotein
23,-0.010,0.010,35,138.281,65.824,72.458,407.540,8.000,3.905,0.489,0.257,11.500, 3.500, 8, 0,53.571,4.231,10.786,0.713,24,Nucleoprotein
24,-0.015,0.009,21,66.583,19.485,47.098,254.772,10.000,4.035,0.477,0.524,15.375, 3.125, 3, 0,37.500,2.050,5.006,0.873,25,Nucleoprotein
25,-0.016,0.008,26,79.115,15.111,64.004,224.593,9.000,4.036,0.507,0.385,1.000, 3.667, 6, 2,41.176,2.327,5.403,0.618,26,Nucleoprotein
26,-0.019,0.000,15,66.542,18.237,48.305,239.768,5.000,4.114,0.709,0.400,22.000, 4.000, 4, 0,43.750,2.359,4.237,0.485,27,Nucleoprotein
27,-0.020,0.000,17,68.550,43.190,25.360,248.403,3.000,4.174,0.766,0.235,10.286, 4.571, 3, 2,44.444,2.293,4.532,0.639,28,Nucleoprotein
28,-0.027,0.000,45,158.598,84.933,73.665,581.461,8.000,4.204,0.462,0.200,-6.000, 4.462, 10, 2,50.000,4.219,8.915,0.659,29,Nucleoprotein
29,-0.036,0.008,24,89.739,37.811,51.928,287.825,12.000,4.155,0.579,0.542,19.333, 4.500, 4, 1,38.889,2.687,7.266,0.634,30,Nucleoprotein
30,-0.038,0.002,18,92.294,35.535,56.759,267.207,7.000,3.900,0.574,0.444,2.000, 3.571, 5, 1,44.444,3.085,6.353,0.674,31,Nucleoprotein
31,-0.038,0.000,16,51.006,37.722,13.284,184.807,0.000,4.190,0.543,0.000,-5.000, 5.000, 7, 4,71.429,1.394,3.486,0.731,32,Nucleoprotein
32,-0.039,0.052,43,187.236,89.418,97.818,546.658,13.263,3.936,0.443,0.442,9.643, 3.857, 10, 1,39.394,5.398,12.965,0.513,33,Nucleoprotein
33,-0.041,0.008,25,83.490,19.485,64.004,222.422,9.000,4.061,0.503,0.400,1.000, 3.667, 6, 2,41.176,2.298,5.412,0.618,34,Nucleoprotein
34,-0.053,0.007,21,75.787,12.990,62.797,252.577,10.000,4.035,0.477,0.524,15.375, 3.125, 3, 0,37.500,2.048,4.992,0.873,35,Nucleoprotein
35,-0.054,0.021,34,137.355,83.011,54.343,441.351,13.000,4.064,0.519,0.412,29.333, 3.667, 8, 1,53.571,3.804,9.510,0.766,36,Nucleoprotein
36,-0.057,0.000,21,99.247,59.395,39.852,315.885,0.000,3.995,0.490,0.000,17.875, 3.375, 5, 1,62.500,2.992,6.859,0.582,37,Nucleoprotein
37,-0.058,0.002,31,149.846,77.388,72.458,488.663,12.000,3.927,0.495,0.419,14.917, 3.250, 8, 0,52.000,4.413,9.659,0.756,38,Nucleoprotein
38,-0.059,0.010,22,110.486,42.858,67.627,350.571,11.000,4.010,0.515,0.545,1.308, 3.154, 5, -2,44.444,3.398,8.127,0.582,39,Nucleoprotein
39,-0.060,0.202,22,101.585,18.259,83.326,302.958,18.000,4.094,0.475,0.864,56.333, 4.111, 2, 1,31.250,3.032,6.808,0.404,40,Nucleoprotein
40,-0.061,0.098,23,116.579,35.668,80.911,368.499,18.900,4.081,0.549,0.870,6.250, 3.250, 4, -1,36.364,3.577,7.449,0.800,41,Nucleoprotein
41,-0.075,0.106,40,152.250,70.132,82.119,422.156,18.000,3.919,0.453,0.475,19.000, 3.909, 8, 0,48.148,3.814,9.645,0.533,42,Nucleoprotein
42,-0.076,0.000,22,92.269,47.587,44.682,270.064,0.000,4.349,0.591,0.045,-25.500, 4.500, 7, 1,62.500,2.462,6.165,0.706,43,Nucleoprotein
43,-0.087,0.003,39,148.948,77.698,71.250,455.949,7.000,4.059,0.585,0.205,18.077, 2.769, 5, 0,48.387,3.637,7.975,0.550,44,Nucleoprotein
44,-0.090,0.000,32,142.946,72.903,70.042,473.414,7.000,4.125,0.369,0.250,2.077, 4.769, 9, 2,50.000,3.814,8.299,0.647,45,Nucleoprotein
45,-0.096,0.001,17,76.770,13.973,62.797,115.519,4.000,3.680,0.355,0.294,18.286, 2.857, 5, 0,41.667,1.873,3.802,0.443,46,Nucleoprotein
46,-0.105,0.000,36,143.035,69.370,73.665,462.616,2.000,4.147,0.520,0.083,-6.833, 4.083, 9, 4,50.000,3.362,11.343,0.769,47,Nucleoprotein
47,-0.125,0.004,27,143.922,58.279,85.642,569.518,7.111,4.218,0.637,0.333,20.182, 2.818, 4, 0,50.000,3.725,9.387,0.485,48,Nucleoprotein
48,-0.190,0.000,22,121.004,82.360,38.644,272.935,0.000,4.348,0.591,0.045,-25.500, 4.500, 7, 1,62.500,2.463,6.165,0.706,49,Nucleoprotein
0,0.491,0.054,89,183.649,70.132,113.517,960.059,21.152,4.077,0.530,0.371,24.700, 4.500, 13, 3,42.373,7.158,17.132,0.650,1,ROF3a
1,0.410,0.912,59,73.494,2.165,71.329,402.356,44.440,3.804,0.500,0.847,48.769, 4.154, 6, 1,27.778,4.408,11.983,0.556,2,ROF3a
2,0.319,0.002,27,43.800,17.232,26.568,409.532,11.538,4.067,0.611,0.481,20.800, 5.200, 4, 2,36.364,4.193,9.418,0.556,3,ROF3a
3,0.250,0.005,29,94.488,27.118,67.370,519.149,8.333,4.038,0.665,0.414,40.500, 5.200, 6, 2,41.379,5.337,11.128,0.556,4,ROF3a
4,0.131,0.001,15,4.831,0.000,4.831,83.159,8.000,3.590,0.418,0.600,78.429, 5.143, 2, 0,21.429,1.225,2.700,0.079,5,ROF3a
5,0.118,0.001,36,122.140,65.381,56.759,511.882,2.333,3.984,0.498,0.167,11.333, 3.333, 9, -3,53.333,4.811,12.889,0.963,6,ROF3a
6,0.115,0.012,20,68.176,5.379,62.797,252.857,9.667,3.673,0.664,0.600,53.000, 4.000, 2, 0,30.000,3.522,10.083,0.556,7,ROF3a
7,0.086,0.014,54,163.991,45.643,118.348,524.495,18.000,4.005,0.498,0.407,20.167, 4.667, 8, 2,47.222,4.990,10.726,0.571,8,ROF3a
8,0.073,0.002,16,32.470,1.071,31.398,217.170,11.000,4.239,0.620,0.750,38.400, 4.200, 2, 0,27.273,1.755,4.644,0.657,9,ROF3a
9,0.057,0.005,22,81.580,16.072,65.508,298.550,15.000,4.172,0.642,0.727,5.000, 4.143, 6, -1,29.412,3.382,7.715,0.588,10,ROF3a
10,0.051,0.019,51,169.621,74.218,95.403,438.297,21.538,3.777,0.404,0.510,22.000, 4.692, 10, 1,38.889,4.998,11.355,0.787,11,ROF3a
11,0.045,0.000,21,85.156,62.211,22.945,308.095,1.000,3.926,0.546,0.095,46.000, 4.500, 3, -1,44.444,3.379,7.921,0.556,12,ROF3a
12,0.042,0.088,40,116.394,27.030,89.364,386.214,31.000,3.905,0.487,0.800,47.000, 4.583, 6, 0,21.429,3.505,7.667,0.556,13,ROF3a
13,0.026,0.014,15,83.920,8.572,75.348,248.827,11.385,3.850,0.658,0.867,56.500, 3.167, 0, 0,26.667,3.587,9.209,0.556,14,ROF3a
14,-0.011,0.000,15,67.003,34.397,32.606,201.612,6.000,3.747,0.447,0.467,-21.200, 3.800, 5, 0,42.857,2.400,5.787,0.794,15,ROF3a
15,-0.020,0.000,15,69.327,35.513,33.814,189.318,6.000,3.852,0.454,0.467,43.667, 4.111, 3, 0,42.857,2.399,4.320,0.595,16,ROF3a
